💥台湾源｜测试,#genre#
台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-22.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-6.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8#http://ku9.fr.to/smt.php?id=ttvnews_twn#https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top#http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8#http://ku9.fr.to/smt.php?id=ttvnews_twn#https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8#https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8
華視新聞,http://37.27.111.214:8080/live/8/hls.m3u8#http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8#https://stream1.freetv.fun/hua-shi-2.m3u8#http://37.27.111.214:8080/live/8/hls.m3u8#http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8#https://stream1.freetv.fun/hua-shi-2.m3u8
中天新聞,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv009
民視新聞,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv13
民視新聞,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8#http://38.64.72.148/hls/modn/list/4012/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-12.ctv#https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-10.ctv#https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-17.ctv#https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv13#https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8#http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8#http://38.64.72.148/hls/modn/list/4012/playlist.m3u8#http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8#http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-12.ctv#https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-10.ctv#https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8#https://stream1.freetv.fun/min-shi-xin-wen-17.ctv
中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8#https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv#https://stream1.freetv.fun/zhong-shi-xin-wen-2.ctv#http://ku9.fr.to/smt.php?id=zhongshinews_twn#https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8#https://stream1.freetv.fun/zhong-shi-xin-wen-5.ctv#https://stream1.freetv.fun/zhong-shi-xin-wen-2.ctv#http://ku9.fr.to/smt.php?id=zhongshinews_twn
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8#https://stream1.freetv.fun/ba-da-xi-ju-1.m3u8#https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8#https://stream1.freetv.fun/ba-da-xi-ju-1.m3u8#https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8#https://stream1.freetv.fun/ba-da-zong-he-2.m3u8#https://stream1.freetv.fun/ba-da-zong-he-1.m3u8#https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv039#https://stream1.freetv.fun/ba-da-zong-he-2.m3u8#https://stream1.freetv.fun/ba-da-zong-he-1.m3u8
八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-2.ctv#https://stream1.freetv.fun/ba-da-jing-cai-1.ctv#https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv034#https://stream1.freetv.fun/ba-da-jing-cai-2.ctv#https://stream1.freetv.fun/ba-da-jing-cai-1.ctv
TVBS歡樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv068
三立台灣,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8#https://stream1.freetv.fun/san-li-tai-wan-6.ctv#https://stream1.freetv.fun/san-li-tai-wan-5.m3u8#https://stream1.freetv.fun/san-li-tai-wan-1.ctv#https://stream1.freetv.fun/san-li-tai-wan-6.ctv
三立都會,http://ku9.fr.to/smt.php?id=sanlidouhui#https://stream1.freetv.fun/san-li-du-hui-5.m3u8#http://ku9.fr.to/smt.php?id=sanlidouhui#https://stream1.freetv.fun/san-li-du-hui-5.m3u8
三立綜合,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8#https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8#http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8#https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8
中視菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-4.ctv#https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv064#https://stream1.freetv.fun/zhong-shi-jing-cai-4.ctv
中視經典,https://stream1.freetv.fun/zhong-shi-jing-dian-1.ctv#https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv080#https://stream1.freetv.fun/zhong-shi-jing-dian-1.ctv
蕃薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
民視,rtmp://f13h.mine.nu/sat/tv051#http://37.27.111.214:8080/live/6/hls.m3u8#rtmp://f13h.mine.nu/sat/tv051#http://37.27.111.214:8080/live/6/hls.m3u8
民視台灣,http://ku9.fr.to/smt.php?id=ftvtaiwan_twn#https://stream1.freetv.fun/min-shi-tai-wan-4.ctv#https://stream1.freetv.fun/min-shi-tai-wan-7.ctv#https://stream1.freetv.fun/min-shi-tai-wan-6.ctv#http://ku9.fr.to/smt.php?id=ftvtaiwan_twn#https://stream1.freetv.fun/min-shi-tai-wan-4.ctv#https://stream1.freetv.fun/min-shi-tai-wan-7.ctv#https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民視第一,https://stream1.freetv.fun/min-shi-di-yi-4.ctv#https://stream1.freetv.fun/min-shi-di-yi-3.ctv#https://stream1.freetv.fun/min-shi-di-yi-2.ctv#https://stream1.freetv.fun/min-shi-di-yi-1.ctv#https://stream1.freetv.fun/min-shi-di-yi-4.ctv#https://stream1.freetv.fun/min-shi-di-yi-3.ctv#https://stream1.freetv.fun/min-shi-di-yi-2.ctv#https://stream1.freetv.fun/min-shi-di-yi-1.ctv
民視旅遊,https://stream1.freetv.fun/min-shi-lu-you-1.ctv#https://stream1.freetv.fun/min-shi-lu-you-2.ctv#https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv07#https://stream1.freetv.fun/min-shi-lu-you-1.ctv#https://stream1.freetv.fun/min-shi-lu-you-2.ctv
民視綜藝,https://stream1.freetv.fun/min-shi-zong-yi-1.ctv#https://stream1.freetv.fun/min-shi-zong-yi-2.ctv#https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv004#https://stream1.freetv.fun/min-shi-zong-yi-1.ctv#https://stream1.freetv.fun/min-shi-zong-yi-2.ctv
東森綜合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40#https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40#https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
東森超視,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40#https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40#http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8#rtmp://f13h.mine.nu/sat/tv331#https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv#https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv#https://stream1.freetv.fun/dong-sen-chao-shi-6.ctv#https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv#https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40#http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8#rtmp://f13h.mine.nu/sat/tv331#https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8#https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv#https://stream1.freetv.fun/dong-sen-chao-shi-2.ctv#https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
東森電影,https://iptv.vip-tptv.xyz/tv.php?id=4#https://stream1.freetv.fun/dong-sen-dian-ying-7.ctv#https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8#https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8#https://stream1.freetv.fun/dong-sen-dian-ying-1.m3u8#https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8
美亞電影,http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8#http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya#https://iptv.vip-tptv.xyz/tv.php?id=1#https://stream1.freetv.fun/mei-ya-dian-ying-2.ctv#https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv#http://ku9.fr.to/smt.php?id=meiyamovie_twn#http://php.jdshipin.com/TVOD/iptv.php?id=meiya#http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya#https://iptv.vip-tptv.xyz/tv.php?id=1#https://stream1.freetv.fun/mei-ya-dian-ying-2.ctv#https://stream1.freetv.fun/mei-ya-dian-ying-5.ctv#http://ku9.fr.to/smt.php?id=meiyamovie_twn
GOODTV經典音樂河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
港台頻道,
無線新聞,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw#https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8
民視第一台,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv003
靖天戲劇,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv058
靖天日本,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv047
靖天映畫,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv055
靖天資訊,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv065
靖天電影,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv061
靖天歡樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv054
龍華偶像,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn12
龍華卡通,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn01
龍華戲劇,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn18
龍華日韓,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn11
龍華經典,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn21
龍華電影,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn03
靖洋戲劇,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv045
靖洋卡通,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv057
TVBS精采,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv067
華視,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv041
公視,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv066

華視,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv041
民視第一台,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv003
民視旅遊,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv07
民視綜藝,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv004
公視戲劇,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv042
公視,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv066
采昌,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv049
TVBS精采,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv067
TVBS歡樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv068
AMC電影,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv017
八大綜合,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv039
八大精彩,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv034
中視菁采,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv064
中視經典,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv080
龍華卡通,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn01
龍華電影,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn03
龍華日韓,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn11
龍華偶像,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn12
龍華戲劇,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn18
龍華經典,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn21
靖洋戲劇,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv045
靖天綜合,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv046
靖天日本,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv047
靖天歡樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv054
靖天映畫,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv055
靖洋卡通,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv057
靖天戲劇,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv058
靖天電影,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv061
靖天體樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv062
靖天資訊,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv065
博斯魅力,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn04
博斯高球2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn06
博斯運動2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn08
博斯網球,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn09
博斯無限2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn13
生活英語,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn20
台灣戲劇,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn22
三立綜藝,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv006
時尚運動,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv014
台灣客家,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv043
靖天卡通,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv044
非凡商業,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv048
古典音樂,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv059
國會頻道2,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv085
愛放,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv15
好消息2,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv17
音樂頻道,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv059



💝Live-AKTV,#genre#
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
非凡新聞,http://litv.zapi.us.kg/?id=-010
TVBS新聞台,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
TVBS新聞台,http://litv.zapi.us.kg/?id=-072
TVBS,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$1920x1080
TVBS亞洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
中旺電視,http://38.64.72.148:80/hls/modn/list/4010/playlist.m3u8
東森新聞美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森新聞美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
民視新聞台_635,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞台_636,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台視新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
台視新聞,https://live.wcetv.com/hls/master-ttvnews.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
華視新聞,http://37.27.111.214:8080/live/8/hls.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
民視,rtmp://f13h.mine.nu/sat/tv051
台視,rtmp://f13h.mine.nu/sat/tv071
中視,rtmp://f13h.mine.nu/sat/tv091
中視,http://37.27.111.214:8080/live/7/hls.m3u8
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
華視,rtmp://f13h.mine.nu/sat/tv111
華視,http://37.27.111.214:8080/live/8/hls.m3u8
華視,http://37.27.111.214:8080/live/8/hls.m3u8
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8
八大綜合台,http://61.221.215.25:8800/hls/56/index.m3u8
八大戲劇台,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一台,http://61.221.215.25:8800/hls/55/index.m3u8
中華小當家,http://61.221.215.25:8800/hls/40/index.m3u8
三立戲劇台,http://61.221.215.25:8800/hls/41/index.m3u8
AMC電影台,http://61.221.215.25:8800/hls/43/index.m3u8
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
緯來精采,http://61.221.215.25:8800/hls/48/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
音樂欣賞1,http://61.221.215.25:8800/hls/49/index.m3u8
音樂欣賞2,http://61.221.215.25:8800/hls/58/index.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
博斯運動1,http://37.27.111.214:8080/live/14/hls.m3u8
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
CINEMA WORLD,http://37.27.111.214:8080/live/30/hls.m3u8
CinemaWorld,http://37.27.111.214:8080/live/30/hls.m3u8
豬哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
博斯無限,http://37.27.111.214:8080/live/15/hls.m3u8
LIFE TIME,http://37.27.111.214:8080/live/71/hls.m3u8
環宇娛樂,http://61.10.2.145/live_freedirect/freehd209_h.live/chunklist.m3u8
大愛,http://pulltv1.wanfudaluye.com/live/tv1.m3u8
蕃薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
蕃薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
大愛2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大愛2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
緯來體育,rtmp://f13h.mine.nu/sat/tv721
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
緯來日本,rtmp://f13h.mine.nu/sat/tv771
東森超視,rtmp://f13h.mine.nu/sat/tv331
MoMoTV,rtmp://f13h.mine.nu/sat/tv761
ELEVEN體育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN體育2,rtmp://f13h.mine.nu/sat/tv741
華語電視1,http://38.64.72.148:80/hls/modn/list/4002/playlist.m3u8
華語電視2,http://38.64.72.148:80/hls/modn/list/4003/playlist.m3u8
FOCUS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
三立戲劇台,http://61.221.215.25:8800/hls/41/index.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲衛視,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
亞洲旅遊台,http://37.27.111.214:8080/live/10/hls.m3u8
大立電視台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
